State,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
South Bengal,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,WBTC (CTC) KARUNAMOYEE (Salt Lake) -DIGHA - 102|15:25,Non AC Seater (2+3),15:25,03h 05m,18:30,3.7,INR 115,43 Seats available
South Bengal,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,Basu Travels,A/C Seater Push Back (2+3),23:30,03h 25m,02:55,2.7,INR 249,20 Seats available
South Bengal,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,Basu Travels,A/C Seater / Sleeper (2+2),23:59,03h 01m,03:00,2.7,INR 300,34 Seats available
South Bengal,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria,Basu Travels,A/C Seater Push Back (2+3),23:55,02h 50m,02:45,2.7,INR 469,21 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),13:25,04h 45m,18:10,3.0,INR 161,47 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,Volvo AC Seater (2+2),14:00,04h 00m,18:00,4.4,INR 410,23 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,04h 45m,19:35,3.5,INR 161,48 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Rudraksha City Service,A/C Seater (2+3),13:00,05h 26m,18:26,1.9,INR 370,60 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,Non AC Seater (2+3),16:50,06h 40m,23:30,2.1,INR 350,54 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,05h 20m,23:55,1.1,463,20 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Satya Paribahan,A/C Seater (2+3),23:00,06h 10m,05:10,2.8,INR 320,32 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,05h 30m,04:30,2.1,INR 550,71 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05h 25m,05:00,2.4,INR 330,33 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Arunita Paribahan,A/C Seater (2+3),23:35,05h 25m,05:00,2.8,INR 370,21 Seats available
South Bengal,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,06h 20m,03:35,3.7,INR 650,56 Seats available
South Bengal,Illambazar to Kolkata,https://www.redbus.in/bus-tickets/illambazar-to-kolkata,SBSTC-SURI - KOLKATA - 15:15 - (Suri Depot) - 1364,Non AC Seater (2+3),16:15,07h 45m,00:00,3.7,INR 155,52 Seats available
South Bengal,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,SBSTC-KOLKATA - SURI - 13:30 (Suri Depot) - 2914,Non AC Seater (2+3),13:30,05h 30m,19:00,3.4,INR 190,49 Seats available
South Bengal,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,SBSTC-KARUNAMOYEE - SURI - 14:45 (Suri Depot) - 645,Non AC Seater (2+3),14:45,05h 30m,20:15,4.1,INR 195,50 Seats available
South Bengal,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,SBSTC-KOLKATA - SURI - 15:30 - (Suri Depot) - 655,Non AC Seater (2+3),15:30,05h 30m,21:00,3.7,INR 190,52 Seats available
South Bengal,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,SBSTC-KOLKATA - SURI - 16: 30 - (Suri Depot) - 653,Non AC Seater (2+3),16:30,05h 30m,22:00,4.2,INR 190,52 Seats available
South Bengal,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,SBSTC-KOLKATA - SURI - 18:00 - (Suri Depot) - 1205,Non AC Seater (2+3),18:00,05h 00m,23:00,2.7,INR 190,52 Seats available
South Bengal,Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,Volvo AC Seater (2+2),14:30,04h 40m,19:10,3.6,INR 435,31 Seats available
South Bengal,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,SBSTC-BERHAMPUR - DURGAPUR - VIA - BOLPUR - 13:10 - 1091,Non AC Seater (2+3),13:10,04h 00m,17:10,3.3,INR 143,52 Seats available
South Bengal,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 14:30 - 1029,Non AC Seater (2+3),14:30,04h 00m,18:30,3.6,INR 163,52 Seats available
South Bengal,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 15:20 - 1030,Non AC Seater (2+3),15:20,04h 00m,19:20,3.7,INR 163,52 Seats available
South Bengal,Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,Joy Jishu Tranport (Tsa NBSTC),Non AC Seater (2+3),12:45,05h 45m,18:30,3.7,INR 170,52 Seats available
South Bengal,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 13:05 (BRP DEP - 1106,Non AC Seater (2+3),13:05,04h 00m,17:05,3.6,INR 163,52 Seats available
South Bengal,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 14:05 (BRP DEP - 1107,Non AC Seater (2+3),14:05,04h 00m,18:05,3.2,INR 163,52 Seats available
South Bengal,Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 15:40 (BRP DEP - 1109,Non AC Seater (2+3),15:40,04h 00m,19:40,2.9,INR 163,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 14:00 - 2912,Non AC Seater (2+3),14:00,10h 00m,00:00,4.0,INR 140,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,09h 25m,00:00,4.7,INR 140,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 15:10 - 2494,Non AC Seater (2+3),15:10,08h 50m,00:00,3.3,INR 140,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,08h 45m,00:00,2.0,INR 140,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - KANDRA - 16:00 (BWN DEPOT) - 689,Non AC Seater (2+3),16:00,08h 00m,00:00,2.9,INR 140,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - KANDI - VIA - FUTISANKO - 16:25 (BWN D - 3968,Non AC Seater (2+3),16:25,07h 35m,00:00,3.6,INR 140,52 Seats available
South Bengal,Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,07h 25m,00:00,4.6,INR 140,52 Seats available
South Bengal,Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,05h 30m,20:05,3.2,INR 150,52 Seats available
South Bengal,Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,05h 30m,20:45,3.2,INR 150,52 Seats available
South Bengal,Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,05h 30m,22:05,3.5,INR 150,52 Seats available
South Bengal,Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,03h 30m,17:35,3.5,INR 155,46 Seats available
South Bengal,Durgapur (West Bengal) to Barasat (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,03h 00m,17:25,3.4,INR 147,48 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,10h 15m,00:00,4.3,INR 144,51 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:00 (DIGHA) - 3836,Non AC Seater (2+3),14:00,10h 00m,00:00,4.3,INR 160,51 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Non AC Seater (2+3),15:15,08h 45m,00:00,4.3,INR 154,52 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00h 15m,00:00,4.6,INR 144,51 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),14:25,04h 35m,19:00,2.7,INR 399,30 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),14:29,04h 06m,18:35,2.8,INR 379,41 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),14:32,04h 13m,18:45,2.7,INR 390,20 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,04h 40m,04:00,2.8,INR 419,21 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),23:30,04h 15m,03:45,2.7,INR 249,20 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,04h 45m,04:40,2.8,INR 300,37 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater / Sleeper (2+2),23:59,04h 41m,04:40,2.7,INR 300,34 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,04h 46m,04:45,2.8,INR 399,20 Seats available
South Bengal,Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Basu Travels,A/C Seater Push Back (2+3),23:55,04h 45m,04:40,2.7,INR 469,21 Seats available
South Bengal,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),14:15,09h 45m,00:00,3.7,INR 112,51 Seats available
South Bengal,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,08h 00m,00:00,3.5,INR 117,50 Seats available
South Bengal,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),17:15,06h 45m,00:00,3.7,INR 112,51 Seats available
South Bengal,Durgapur (West Bengal) to Purulia,https://www.redbus.in/bus-tickets/durgapur-to-purulia,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|17:00,Volvo AC Seater (2+2),17:00,02h 55m,19:55,3.5,INR 240,37 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-DURGAPUR - ROHINI - 12:40 (KULTEKRY) DGP DEPOT - 1376,Non AC Seater (2+3),13:15,10h 45m,00:00,3.0,INR 48,52 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-DURGAPUR - JHARGRAM - 13:30 (DGP DEPOT) - 3965,Non AC Seater (2+3),13:30,01h 00m,14:30,3.0,INR 53,52 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-BERHAMPUR - MIDNAPUR - VIA - SURI / BNK - 08:30 (M - 1084,Non AC Seater (2+3),14:00,10h 00m,00:00,3.0,INR 48,52 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),14:15,09h 45m,00:00,3.0,INR 48,30 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-DURGAPUR - JHARGRAM - 14:30 (JHR DEPOT) - 3773,Non AC Seater (2+3),14:30,01h 00m,15:30,3.0,INR 53,51 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-DURGAPUR - MANBAZAR - 14:45 (MAN BZR) - 3615,Non AC Seater (2+3),14:45,01h 00m,15:45,3.0,INR 53,52 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,01h 00m,17:00,3.0,INR 53,50 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,SBSTC-DURGAPUR - MANBAZAR - 16:10 (MAN BZR) - 3616,Non AC Seater (2+3),16:10,01h 00m,17:10,3.0,INR 53,52 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Dolphin tours and travels,A/C Seater / Sleeper (2+2),17:45,01h 15m,19:00,3.8,806,40 Seats available
South Bengal,Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Sri Balaji Parivahan,Non AC Seater (2+3),15:45,01h 45m,17:30,2.9,INR 110,10 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - BELPAHARI - VIA - LODHASULI - 13:15 (JHR - 3410,Non AC Seater (2+3),13:15,10h 45m,00:00,3.9,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non AC Seater (2+3),14:00,10h 00m,00:00,3.9,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - GOPIBALLAVPUR - 14:15 - 3991,Non AC Seater (2+3),14:15,09h 45m,00:00,3.9,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Non AC Seater (2+3),14:30,09h 30m,00:00,3.9,INR 82,51 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798,Non AC Seater (2+3),15:15,08h 45m,00:00,3.9,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non AC Seater (2+3),15:30,08h 30m,00:00,3.9,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-ASANSOL - BELDA - VIA - KOLKATA - 08:50 (ASN DEPOT - 3989,Non AC Seater (2+3),16:00,08h 00m,00:00,3.9,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:20 - 1394,Non AC Seater (2+3),16:20,07h 40m,00:00,4.1,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,06h 00m,00:00,4.0,INR 82,52 Seats available
South Bengal,Kolkata to Ashari,https://www.redbus.in/bus-tickets/kolkata-to-ashari,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,05h 15m,00:00,3.5,INR 82,47 Seats available
South Bengal,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,04h 00m,18:00,3.9,INR 161,38 Seats available
South Bengal,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,03h 45m,18:45,3.5,INR 161,37 Seats available
